1 101 201 301 401 501 601 701 801 901 
27 186 261 321 412 504 674 727 877 924 
97 133 282 390 495 541 616 783 891 953 
65 155 237 348 462 573 628 752 804 968 
72 143 253 347 450 561 691 790 819 978 
34 136 293 365 489 521 695 716 890 946 
93 137 258 314 464 571 694 761 883 947 
34 143 297 351 444 507 609 722 809 989 
42 142 203 345 415 587 681 778 854 994 
9 138 281 374 498 534 667 754 841 913 
44 183 220 372 493 598 635 751 890 967 
92 137 280 378 492 511 691 763 812 966 
6 190 202 377 409 560 640 755 804 909 
46 112 293 362 450 548 631 788 833 923 
8 101 289 364 471 590 605 766 839 938 
63 117 205 372 441 554 610 732 856 922 
64 133 288 329 431 520 610 749 831 925 
46 163 261 396 442 580 622 718 886 990 
12 136 243 396 473 595 655 720 814 976 
58 122 278 336 410 592 611 751 847 991 
93 114 289 332 445 558 639 714 895 919 
10 173 221 322 427 537 638 799 816 949 
6 172 260 321 404 583 624 730 900 971 
65 101 233 326 487 598 675 726 876 904 
59 192 258 362 420 562 676 791 851 908 
91 140 225 399 434 566 685 792 855 934 
31 179 240 352 423 560 675 736 875 996 
20 104 274 313 492 558 670 790 813 995 
4 172 256 363 411 517 642 722 853 995 
14 197 249 368 463 520 678 781 876 947 
22 181 214 345 424 517 640 715 823 941 
85 175 251 304 479 549 622 766 807 941 
87 153 287 329 422 533 662 730 810 902 
53 145 229 367 473 594 689 719 849 947 
64 132 226 305 470 590 622 793 871 963 
77 169 296 322 443 525 646 725 808 947 
41 133 210 318 473 560 688 792 806 995 
77 151 263 372 425 583 602 795 809 906 
41 178 222 339 429 596 673 718 851 929 
12 105 207 302 461 575 682 731 840 993 
28 177 215 302 469 571 629 735 801 912 
72 183 260 384 430 534 692 743 857 903 
29 177 261 375 488 533 674 702 865 911 
62 130 221 380 446 548 658 714 874 903 
48 163 245 389 410 555 690 794 808 964 
57 149 252 364 432 535 617 761 854 922 
24 165 286 376 496 537 620 760 806 933 
52 178 225 393 416 541 621 726 834 978 
41 110 269 342 457 548 698 706 877 998 
4 154 285 329 416 528 669 799 881 950 
100 168 300 315 463 517 667 752 829 960 
72 124 218 373 463 508 696 765 886 925 
48 105 201 354 442 508 638 706 870 910 
61 113 220 342 487 579 603 762 839 993 
89 170 223 392 435 580 635 725 879 991 
75 141 223 320 440 505 635 772 882 959 
80 137 201 347 428 563 650 772 840 931 
63 160 249 304 436 528 647 709 803 927 
91 104 261 391 493 503 698 770 881 971 
30 168 298 383 419 556 626 748 827 911 
68 181 240 307 430 534 681 780 852 969 
93 161 246 342 402 579 670 766 863 917 
22 181 296 374 480 562 605 755 801 968 
95 112 203 372 493 590 690 777 865 979 
32 123 289 304 466 567 603 768 873 979 
11 150 201 357 436 567 667 758 809 940 
40 176 268 384 492 587 638 709 848 992 
92 102 238 305 489 521 604 723 840 920 
54 188 298 346 473 562 682 753 894 939 
26 102 260 370 445 559 623 770 872 940 
67 135 276 373 413 561 615 773 886 921 
98 148 250 375 407 553 631 784 803 949 
48 117 298 329 461 577 678 719 875 999 
31 188 236 329 413 578 695 744 882 985 
91 133 297 386 496 519 624 758 875 993 
48 171 218 398 431 581 631 772 835 953 
18 127 278 342 402 597 642 750 832 941 
52 142 287 343 401 514 652 724 830 971 
40 183 223 353 459 505 666 764 831 942 
48 158 294 370 481 513 698 735 855 932 
64 183 268 389 409 600 654 766 897 976 
60 105 222 310 407 557 686 755 802 948 
46 190 263 339 468 520 615 759 896 936 
74 154 273 350 466 513 606 708 843 916 
64 110 254 301 418 539 686 793 803 916 
91 118 259 399 476 564 612 711 805 989 
75 108 285 346 441 527 691 714 872 966 
2 107 287 350 427 519 694 706 886 938 
23 188 261 344 457 510 678 792 808 915 
83 156 295 317 439 600 611 716 845 958 
37 134 263 394 413 584 612 753 857 914 
83 146 282 356 447 506 698 789 801 944 
48 117 238 324 440 541 695 799 839 968 
54 155 201 333 475 531 659 706 869 955 
82 162 261 384 403 542 694 782 887 941 
96 184 237 327 428 589 663 740 893 993 
12 189 226 380 431 513 618 701 900 919 
21 129 244 379 457 520 611 779 870 917 
32 147 207 393 410 547 612 742 891 970 
28 107 263 371 441 583 656 784 814 929 
31 140 268 368 439 518 602 720 851 956 
4 164 265 324 464 566 634 712 871 927 
79 101 287 351 434 546 641 709 872 969 
48 110 230 311 489 536 638 753 822 992 
94 142 226 372 440 527 636 734 824 959 
27 172 261 359 482 559 617 792 865 994 
47 114 241 358 467 554 613 741 813 997 
84 105 213 333 418 593 631 740 803 965 
73 121 266 361 470 557 611 721 872 962 
72 101 274 309 464 546 616 759 894 981 
71 185 283 383 413 547 661 734 855 994 
87 117 265 315 402 597 647 763 811 908 
24 123 276 320 499 563 621 736 811 908 
91 145 240 316 481 592 680 749 829 915 
78 176 252 350 444 589 650 701 873 975 
58 119 262 306 439 514 634 702 842 953 
89 144 256 324 416 551 641 726 887 950 
60 131 277 349 429 586 699 792 873 909 
68 131 245 326 486 530 666 743 897 987 
36 190 210 387 437 548 664 754 863 908 
1 106 278 373 404 537 689 789 861 969 
6 113 262 311 416 531 653 794 835 912 
12 134 257 363 412 596 622 783 822 906 
59 177 235 304 410 576 628 776 815 952 
48 144 219 304 425 529 662 710 814 941 
21 105 227 326 471 590 699 777 815 978 
66 139 252 346 467 555 696 704 855 912 
16 106 294 381 424 599 691 786 816 960 
37 151 269 391 408 585 608 781 846 954 
78 169 254 358 428 573 676 750 814 991 
6 104 259 320 480 548 614 767 835 944 
51 188 277 348 491 572 660 738 845 968 
84 152 232 367 491 516 691 745 880 930 
74 118 217 390 485 557 625 766 843 933 
60 133 223 358 419 535 658 712 834 939 
80 192 240 332 437 547 682 750 885 948 
5 144 275 368 492 571 675 759 829 917 
64 133 211 318 484 551 669 753 816 965 
14 166 204 328 462 558 611 777 893 984 
88 179 252 368 404 538 653 791 872 915 
43 140 271 317 413 583 609 714 823 930 
26 185 201 358 448 560 619 741 814 988 
44 187 229 398 416 600 622 741 865 971 
35 189 241 325 449 516 678 767 897 973 
18 175 289 372 401 504 607 747 884 901 
51 147 229 361 462 507 667 781 843 918 
84 128 229 373 441 501 632 751 845 994 
63 154 221 370 499 538 690 742 847 984 
13 158 236 376 443 591 626 781 842 918 
42 148 250 321 411 533 700 720 844 983 
23 178 238 387 464 583 640 740 845 915 
20 129 249 342 449 549 612 743 884 935 
60 164 243 339 421 547 626 770 866 953 
49 178 219 390 414 517 607 784 890 941 
65 115 224 303 487 595 647 755 886 969 
42 132 222 372 436 565 653 772 862 980 
89 180 267 359 407 594 635 780 883 932 
76 157 300 326 485 563 683 702 856 908 
10 134 241 313 473 551 698 795 880 993 
68 105 225 302 461 518 663 798 813 995 
26 161 264 393 465 577 699 791 884 999 
39 179 291 304 461 518 644 701 892 984 
61 114 293 366 441 520 615 739 861 926 
78 113 293 336 452 516 685 702 835 960 
68 164 289 355 438 596 673 747 871 998 
34 104 250 308 479 560 652 727 858 964 
20 145 279 366 482 558 609 701 877 905 
20 157 298 331 432 515 664 777 865 918 
85 137 253 398 439 520 686 725 874 912 
24 107 264 368 416 583 665 798 868 996 
16 165 262 387 480 592 665 735 874 963 
5 148 225 368 499 533 618 726 849 927 
8 130 282 396 422 572 659 739 818 974 
45 141 233 396 426 501 615 726 802 936 
64 143 280 361 448 558 659 741 820 961 
91 159 273 317 431 586 602 754 820 976 
58 154 295 393 448 545 630 783 857 959 
45 156 289 346 424 573 650 727 855 997 
37 110 296 304 411 597 674 755 835 988 
61 156 283 310 478 560 671 726 818 955 
42 152 291 354 453 600 636 710 820 940 
17 130 205 384 407 548 613 761 893 954 
1 134 280 365 468 575 671 734 840 932 
81 181 265 388 408 585 631 715 845 993 
48 138 227 367 437 536 606 749 828 931 
91 119 263 364 446 526 617 786 867 901 
96 194 267 343 485 547 680 748 881 912 
21 127 245 362 415 501 632 800 865 980 
88 117 281 349 407 594 691 766 847 991 
43 154 264 327 498 554 651 783 883 942 
13 101 263 306 416 553 640 786 884 918 
15 140 240 385 429 584 613 734 827 975 
22 105 292 394 416 513 632 791 864 974 
21 137 249 337 447 501 621 758 880 943 
78 179 230 334 448 590 640 708 860 902 
97 116 291 361 441 540 686 797 883 911 
63 127 206 308 427 502 608 737 868 934 
40 155 295 339 406 520 696 747 887 989 
57 191 261 330 436 530 661 751 867 929 
46 153 266 392 454 571 602 779 806 999 
66 185 257 371 409 513 655 720 866 908 
69 141 286 388 473 559 630 777 822 943 
53 188 242 319 474 560 670 725 825 918 
54 127 228 306 445 592 624 772 880 911 
34 130 201 388 409 513 662 704 836 941 
98 141 242 335 416 582 610 776 812 979 
45 187 285 317 494 587 655 737 871 961 
69 174 206 326 416 573 630 738 886 965 
45 191 284 371 473 571 603 728 875 909 
5 165 247 370 495 569 604 722 817 918 
97 144 253 378 427 524 681 712 866 905 
80 142 253 388 480 562 623 718 880 973 
69 173 278 377 452 511 654 730 829 921 
68 197 260 356 447 595 632 743 824 940 
5 121 204 350 402 579 647 719 809 968 
62 137 262 368 437 535 612 732 807 916 
36 173 299 349 409 509 622 787 870 940 
52 194 264 363 449 540 684 725 834 905 
27 173 283 335 439 597 650 792 808 980 
68 176 256 309 425 505 631 739 875 974 
80 152 206 320 410 599 626 729 898 944 
72 101 245 337 435 574 626 708 891 944 
56 120 227 326 422 504 643 738 891 996 
32 154 270 303 461 523 663 758 884 960 
34 114 273 330 446 510 654 752 847 978 
16 110 219 309 484 512 692 745 863 928 
91 156 201 316 448 503 643 788 827 932 
80 152 244 349 419 543 629 793 872 971 
90 184 219 366 401 521 651 763 892 936 
39 150 288 386 474 551 689 715 868 932 
54 104 220 384 456 581 620 766 839 976 
5 132 233 361 426 582 644 775 862 935 
83 179 219 337 499 513 653 734 819 953 
15 123 296 365 486 551 641 737 831 927 
100 198 209 312 421 511 659 748 856 907 
77 196 222 314 452 513 603 799 892 981 
65 175 229 317 429 553 640 746 852 908 
89 110 279 305 485 565 624 782 826 937 
85 159 296 320 468 509 659 764 855 910 
91 104 298 348 444 598 638 758 813 966 
40 128 225 354 461 507 602 753 829 968 
53 136 220 391 443 505 678 789 842 917 
53 145 249 388 497 553 617 791 808 988 
64 164 247 324 448 578 635 739 831 919 
94 156 273 361 500 530 675 746 811 962 
57 142 274 394 492 556 633 728 895 969 
73 103 251 384 415 584 667 743 808 936 
64 178 279 372 484 528 605 704 851 991 
14 152 244 362 407 595 657 737 842 950 
1 172 220 396 483 553 608 753 844 994 
61 131 285 324 406 566 605 742 856 914 
70 142 247 396 437 548 602 773 802 913 
80 121 234 388 425 512 639 792 819 984 
60 108 254 307 444 524 621 712 833 980 
92 187 254 329 485 583 611 756 855 979 
67 130 245 328 491 592 670 729 884 946 
90 138 250 333 463 597 653 741 883 1000 
76 147 294 315 439 505 609 746 867 944 
84 200 222 345 458 527 641 784 865 918 
58 133 282 350 436 536 613 758 862 975 
47 190 292 330 471 519 672 752 819 974 
66 115 238 365 419 538 637 740 831 905 
61 116 274 303 436 597 629 759 866 967 
48 156 294 332 420 565 609 790 861 987 
31 156 258 367 459 587 622 782 898 996 
13 184 260 329 457 595 657 757 851 935 
25 126 229 303 456 505 649 715 871 971 
8 117 250 340 473 588 624 704 877 946 
64 108 212 369 417 557 681 731 809 998 
40 170 220 332 431 540 670 736 876 939 
5 158 284 383 414 508 655 707 882 915 
91 170 299 333 477 569 604 730 860 997 
75 168 254 388 401 560 640 737 803 922 
80 176 235 396 441 536 688 787 899 909 
80 107 206 332 481 523 602 712 858 994 
61 180 260 330 460 578 602 773 802 962 
13 173 204 314 402 511 694 705 877 906 
16 138 239 358 440 600 645 782 812 913 
88 199 216 313 458 593 607 747 822 994 
49 116 287 315 406 531 700 775 867 945 
43 199 300 311 482 600 614 741 899 968 
41 200 282 368 454 593 660 706 827 976 
16 140 269 384 483 527 647 768 831 929 
54 176 210 307 474 532 657 792 872 903 
31 169 203 373 421 504 673 798 887 935 
77 161 247 335 449 521 632 786 850 988 
26 149 201 320 489 528 648 711 854 970 
1 161 266 304 418 546 668 729 874 953 
64 171 266 346 491 593 644 728 884 924 
72 192 261 301 474 561 683 763 849 905 
100 126 207 310 444 520 663 770 812 937 
65 154 266 361 499 514 601 753 854 996 
86 143 206 370 495 529 698 772 860 928 
20 125 261 319 453 534 625 766 852 990 
91 148 230 388 438 543 631 787 869 981 
55 130 221 353 465 524 665 786 825 973 
83 141 262 345 497 525 615 764 803 905 
83 116 239 353 445 583 642 794 831 993 
3 170 270 325 458 516 673 724 829 938 
58 106 212 342 462 591 650 792 851 901 
100 141 260 367 467 556 652 712 880 925 
19 151 232 357 496 524 605 712 887 960 
97 138 213 361 403 556 622 750 819 998 
46 132 255 328 456 556 690 748 846 996 
74 162 212 319 439 538 661 744 896 922 
71 144 238 379 457 568 633 800 836 992 
69 137 254 308 452 558 679 716 823 908 
92 123 286 301 469 509 645 786 857 922 
14 143 207 372 440 547 673 748 891 977 
60 183 232 385 469 600 678 793 887 984 
27 143 281 388 448 510 677 743 813 910 
10 106 283 320 404 502 680 765 883 918 
5 147 281 351 418 540 692 755 857 947 
1 156 209 361 469 579 641 778 856 941 
12 106 265 362 407 513 676 782 841 929 
59 138 213 372 434 505 631 736 850 911 
87 194 201 395 422 585 603 744 891 985 
44 187 254 320 495 556 678 768 876 944 
84 180 216 314 425 522 672 787 845 989 
7 151 268 346 444 513 613 754 874 934 
76 145 218 375 474 589 650 777 851 968 
80 101 287 304 428 588 661 737 866 945 
73 144 236 371 463 527 687 737 818 974 
50 182 239 320 412 578 686 704 841 920 
60 105 232 394 495 583 693 707 873 985 
47 154 228 313 483 584 681 727 861 903 
7 164 280 371 497 598 637 799 900 981 
86 136 267 357 470 578 651 792 884 987 
95 135 234 310 447 583 632 772 869 989 
16 155 288 337 404 540 612 780 845 964 
83 155 219 311 468 561 689 787 881 913 
26 196 233 336 439 538 668 760 826 918 
3 156 261 354 416 512 627 769 872 954 
3 130 297 349 418 591 666 737 870 928 
14 110 213 331 471 518 666 721 819 918 
98 180 218 319 444 501 650 761 839 947 
34 179 266 317 472 550 693 723 898 972 
11 181 272 351 419 555 673 726 893 992 
7 134 294 398 401 552 656 709 871 940 
100 192 296 338 482 562 667 724 819 957 
20 109 266 339 461 525 672 766 840 914 
57 101 239 365 438 539 676 782 808 939 
30 185 277 305 433 562 657 764 843 985 
24 144 224 380 450 532 633 788 887 994 
91 123 231 358 482 587 654 745 873 933 
50 117 218 320 463 591 665 734 836 921 
8 180 257 350 456 569 609 742 821 931 
17 114 237 394 459 509 607 761 896 928 
78 160 257 372 444 580 653 759 852 968 
30 196 288 387 434 565 679 752 813 983 
36 157 266 367 464 543 617 717 826 985 
90 180 241 362 491 561 684 766 881 941 
75 150 293 357 455 565 641 783 848 955 
49 195 264 328 401 553 693 706 854 931 
55 107 275 367 404 523 660 776 863 951 
37 146 298 337 495 537 669 748 894 972 
55 183 224 387 483 582 679 779 807 971 
98 122 249 325 444 544 658 737 835 928 
29 131 271 373 430 589 677 761 826 973 
64 179 273 357 481 561 667 757 848 934 
30 151 211 350 493 552 639 723 807 955 
70 182 298 337 444 558 647 768 861 932 
55 123 245 338 453 587 668 708 824 914 
75 118 269 318 409 514 639 737 818 915 
35 184 273 395 418 536 650 796 833 974 
38 188 295 304 465 548 631 786 812 959 
24 116 266 313 492 557 609 711 852 935 
92 150 250 319 415 596 660 714 838 971 
66 137 271 315 409 571 655 759 859 984 
31 107 267 379 444 512 601 723 897 979 
5 110 251 368 446 515 658 773 840 980 
72 193 294 378 405 555 699 734 846 927 
74 147 242 301 419 518 667 727 870 935 
28 126 220 376 465 595 668 742 822 938 
91 135 272 367 439 556 659 709 896 912 
83 150 214 389 496 536 639 752 823 995 
80 182 263 367 445 563 665 711 865 962 
65 187 245 371 430 560 604 750 839 967 
46 143 299 379 496 534 637 744 855 920 
98 188 276 333 448 536 673 729 873 965 
26 196 276 310 444 554 685 744 887 970 
48 133 293 309 458 564 652 734 875 995 
15 162 220 353 459 520 605 737 813 943 
4 112 220 370 446 556 637 743 898 918 
13 172 205 391 415 513 661 768 828 974 
34 183 272 381 492 540 617 779 871 968 
76 177 240 365 431 549 693 762 883 915 
40 105 246 397 444 511 632 750 843 962 
8 104 294 322 445 503 607 731 840 936 
14 174 249 353 415 567 674 719 812 970 
18 198 251 390 458 541 648 732 847 953 
42 159 211 355 462 523 639 768 854 956 
70 183 250 378 491 504 689 732 879 971 
15 179 204 366 419 599 683 719 897 930 
100 189 232 344 441 520 607 743 886 980 
14 193 294 358 434 596 628 711 862 941 
79 132 228 369 456 514 607 701 862 913 
21 199 273 321 492 560 632 722 883 936 
21 110 269 358 403 514 666 744 851 911 
58 131 278 386 473 547 680 776 853 924 
1 154 294 388 491 578 643 790 884 984 
63 131 236 349 482 565 697 772 838 998 
22 187 215 342 455 549 676 763 887 901 
30 170 249 339 425 572 651 775 882 985 
37 123 213 310 423 572 612 777 886 972 
72 142 211 344 481 524 616 705 816 915 
73 168 221 345 457 543 681 777 900 929 
6 107 237 350 455 571 632 733 887 957 
45 160 269 317 413 564 655 714 849 974 
33 158 244 370 488 561 677 721 891 931 
59 110 216 391 498 574 633 722 805 981 
3 192 261 332 468 585 657 790 850 990 
72 169 228 383 472 513 636 711 835 944 
72 176 238 329 434 595 611 746 870 960 
45 130 295 341 447 568 651 706 860 901 
45 184 240 368 466 595 693 762 869 961 
96 143 254 334 462 520 651 794 863 929 
82 197 213 312 494 591 691 717 856 905 
5 115 280 344 455 513 609 754 891 906 
27 114 248 336 402 554 662 771 863 937 
85 173 268 304 407 532 609 769 814 960 
69 101 299 326 484 598 612 784 836 908 
61 111 213 354 428 542 649 721 802 980 
88 174 223 389 454 504 618 747 871 959 
95 110 251 356 459 512 679 765 862 958 
49 194 241 303 435 524 606 745 813 936 
37 133 292 353 498 588 683 798 859 990 
57 198 240 310 499 578 637 772 850 929 
25 189 270 323 401 572 671 729 849 929 
12 153 223 326 448 544 689 756 864 940 
30 190 206 358 482 597 671 799 824 968 
67 110 252 339 454 581 671 751 860 959 
1 133 201 313 487 551 647 736 899 917 
14 120 293 325 496 504 660 733 880 902 
37 111 287 361 466 595 686 723 891 995 
71 189 217 358 428 541 699 757 849 972 
20 140 211 392 427 584 693 769 815 933 
48 105 236 368 457 508 617 720 896 969 
27 144 288 333 401 573 623 792 892 962 
64 189 244 386 491 579 698 793 812 920 
63 182 284 335 470 575 690 762 851 974 
5 152 288 320 438 574 685 750 868 944 
100 101 244 335 419 516 604 738 818 931 
64 129 219 365 452 570 682 701 863 958 
15 132 276 371 409 527 604 756 857 987 
60 163 244 339 406 567 606 783 845 907 
69 172 300 301 449 544 652 775 836 934 
60 185 249 376 414 568 685 717 899 980 
5 158 292 345 424 579 654 758 857 976 
1 167 264 352 428 543 618 703 832 975 
4 192 286 395 455 511 649 727 896 963 
34 139 226 328 451 570 670 776 857 973 
20 105 207 329 404 578 682 703 868 967 
41 192 285 305 432 593 642 775 815 979 
44 145 221 311 454 558 640 744 849 971 
99 190 234 394 490 511 669 715 855 965 
5 148 225 368 444 541 690 710 818 904 
17 149 237 328 468 555 692 746 896 966 
29 117 230 399 421 577 612 747 883 945 
25 198 209 377 404 582 634 781 837 958 
65 139 211 319 470 593 676 743 874 956 
63 191 218 331 412 519 684 769 887 927 
89 183 225 325 484 569 692 704 870 960 
14 146 220 396 442 592 684 732 867 905 
